	SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407
Caust.v2_000299	338.477623630992	322.229854525599	308.830243951104	337.359374502925	300.076052040486	342.070957484329
Caust.v2_000300	64.2076990962772	58.7902044053633	62.5317436099344	50.4185438817558	59.7852670732002	38.6688908460546
Caust.v2_000301	753.845948648884	833.481378911479	772.075609877761	891.963357202239	908.276172842849	1087.19073878715
Caust.v2_000302	883.054034484602	1008.36363252237	834.607353487695	843.769160844679	799.05308876681	993.493041737095
Caust.v2_000303	3031.23754745881	2590.48989284898	3020.66606376969	2607.6767475314	2176.41366479938	2461.42362885463
Caust.v2_000304	3261.90965161951	3214.11256742739	2873.90788999127	2431.95329311999	2232.74978184913	2049.45121484089
Caust.v2_000305	0	0	0	0	0	0
Caust.v2_000306	0	0	0	0	0	0
Caust.v2_000307	22.9879416517536	17.8603152623888	11.4854222957022	16.3118818440975	18.3954667917539	14.8726503254056
Caust.v2_000308	484.332149973152	433.112645112929	396.885148218155	378.139079113169	432.293469606217	292.99121141049
Caust.v2_000309	248.111232310306	282.788324987823	288.411715425412	331.427781105072	277.081718550793	275.144031020004
Caust.v2_000310	653.96730561023	512.73988399108	562.785692489409	529.394710758436	469.084403189725	572.597037528116
Caust.v2_000311	878.297908625619	877.387987264852	829.502721356272	1121.81260136907	1100.27885748178	1142.21954499115
Caust.v2_000312	253.660045812453	260.462930909837	220.775339684054	266.921702903413	193.152401313416	337.609162386707
Caust.v2_000313	42.0124450876875	55.0693053923656	52.3224793470879	40.038255435512	45.9886669793848	43.1306859436763
Caust.v2_000314	0	0	0	0.741449174731704	0	0
Caust.v2_000315	0	0	0	0	0	0
Caust.v2_000316	0.792687643163916	0	0	0	0	0
Caust.v2_000317	0	0	0	0	0	0
Caust.v2_000318	0	0	0	0	0	0
Caust.v2_000319	0	0	0	0	0	0
Caust.v2_000320	0.792687643163916	2.97671921039814	1.2761580328558	1.48289834946341	1.14971667448462	0
Caust.v2_000321	0	0.744179802599535	0	0.741449174731704	0	0
Caust.v2_000322	7.13418878847524	3.72089901299768	6.38079016427902	4.44869504839022	9.19773339587696	7.4363251627028
Caust.v2_000323	2582.57634142804	2740.81421297409	2655.68486637293	2843.45758509608	2751.27200204169	3260.08495132891
Caust.v2_000324	799.029144309227	814.876883846491	778.45640004204	943.123350258727	813.999405535111	1035.13646264823
Caust.v2_000325	525.551907417676	432.36846531033	444.10299543382	455.249793285266	433.443186280702	359.918137874816
Caust.v2_000326	0.792687643163916	2.23253940779861	0	0.741449174731704	0	0
Caust.v2_000327	0	0	0	0	0	0
Caust.v2_000328	0	0	0	0	0	0
Caust.v2_000329	0	0	0	0	0	0
Caust.v2_000330	0	0	0	0	0	0
Caust.v2_000331	0	0	0	0	2.29943334896924	0
Caust.v2_000332	0	0	0	0	0	0
Caust.v2_000333	0	0	0	0	0	1.48726503254056
Caust.v2_000334	0	0	0	0	0	0
Caust.v2_000335	1.58537528632783	1.48835960519907	0	0	2.29943334896924	1.48726503254056
Caust.v2_000336	0	0	0	0	0	0
Caust.v2_000337	0.792687643163916	1.48835960519907	1.2761580328558	0.741449174731704	0	0
Caust.v2_000338	0	0.744179802599535	1.2761580328558	0	1.14971667448462	0
Caust.v2_000339	0	0	0	0	0	0
Caust.v2_000340	0	0	0	0	0	0
Caust.v2_000341	0	0	0	0	0	0
Caust.v2_000342	856.895342260193	849.853334568669	754.20939741778	685.840486626826	687.530571341802	617.214988504333
Caust.v2_000343	0	0	0	0	0	1.48726503254056
Caust.v2_000344	0	0	0	0	0	0
Caust.v2_000345	0	0	0	0.741449174731704	0	0
Caust.v2_000346	782.382703802785	480.7401524793	721.029288563529	724.395843712874	642.691621036902	678.192854838496
Caust.v2_000347	0	0.744179802599535	0	0	0	0
Caust.v2_000348	0	0	0	0	0	0
Caust.v2_000349	0	0	0	0	0	0
Caust.v2_000350	0	0	0	0	0	0
Caust.v2_000351	558.844788430561	439.066083533726	556.40490232513	559.794126922436	532.318820286379	545.826266942386
Caust.v2_000352	11.0976270042948	51.3484063793679	5.10463213142321	17.7947801935609	11.4971667448462	7.4363251627028
Caust.v2_000353	91.9517666070142	116.836229008127	142.92969967985	97.8712910645849	82.7796005628926	130.879322863569
Caust.v2_000354	1331.71524051538	1277.7567210634	1334.86130236717	1436.92850063004	1246.29287514133	1334.07673418888
Caust.v2_000355	308.355493190763	317.764775710002	284.583241326844	401.865452704583	356.412169090232	322.736512061302
Caust.v2_000356	2370.13605306011	2712.53538047531	3217.19440082948	2943.55322368486	2506.38235037647	3991.81934733887
Caust.v2_000357	760.187449794195	816.36524345169	832.055037421984	894.929153901166	789.855355370933	1008.3656920625
Caust.v2_000358	95.9152048228338	84.836497496347	75.2933239384924	102.319986112975	111.522517425008	107.08308234292
Caust.v2_000359	65.0003867394411	42.4182487481735	58.7032695113669	41.5211537849754	51.7372503518079	22.3089754881084
Caust.v2_000360	716.58962942018	676.459440562977	649.564438723604	790.384820263996	800.202805441295	817.995767897308
Caust.v2_000361	1512.44802315675	1181.75752652806	1370.59372728713	1244.89316437453	1037.04444038513	801.635852539362
Caust.v2_000362	7.92687643163916	9.67433743379396	6.38079016427902	9.63883927151215	16.0960334427847	4.46179509762168
Caust.v2_000363	0	0	0	0	0	0
Caust.v2_000364	44.3905080171793	13.3952364467916	37.0085829528183	27.433619465073	14.9463167683001	10.4108552277839
Caust.v2_000365	3.17075057265566	2.23253940779861	2.55231606571161	2.96579669892681	5.7485833724231	2.97453006508112
Caust.v2_000366	108.598207113456	63.2552832209605	70.1886918070692	83.0423075699508	89.6779006098003	37.181625813514
Caust.v2_000367	27.7440675107371	17.1161354597893	28.0754767228277	23.7263735914145	20.6949001407231	16.3599153579462
Caust.v2_000368	0	0	0	0	0	0
Caust.v2_000369	26.9513798675731	275.346526961828	54.8747954127995	4.44869504839022	6.89830004690772	16.3599153579462
Caust.v2_000370	5771.55872987647	4837.16871689698	5048.48117797756	5159.74480695793	4697.74233194416	4081.0552492913
Caust.v2_000371	16.6464405064422	13.3952364467916	17.8662124599812	134.202300626438	94.2767673077388	99.6467571802176
Caust.v2_000372	0	1.48835960519907	2.55231606571161	0	1.14971667448462	0
Caust.v2_000373	0	0	0	0	0	0
Caust.v2_000374	0	0	0	0	0	0
Caust.v2_000375	38.049006871868	23.0695738805856	26.7993186899719	35.5895603871218	28.7429168621155	32.7198307158923
Caust.v2_000376	534.271471492479	517.949142609276	504.082422978042	554.603982699314	516.222786843594	667.781999610712
Caust.v2_000377	569.942415434855	590.878763264031	671.259125282153	586.486297212778	548.414853729163	666.294734578171
Caust.v2_000378	980.554614593764	893.015763119442	978.813211200401	946.830596132385	847.341189095165	1006.87842702996
Caust.v2_000379	386.038882220827	386.229317549159	375.190461659606	408.538495277169	365.609902486109	339.096427419248
Caust.v2_000380	152.196027487472	133.208184665317	132.720435417004	118.631867957073	139.115717612639	74.363251627028
Caust.v2_000381	8.71956407480307	11.162697038993	5.10463213142321	10.3802884462439	6.89830004690772	11.8981202603245
Caust.v2_000382	0	0	0	0	0	0
Caust.v2_000383	0	0	0	0	0	0
Caust.v2_000384	0.792687643163916	0	0	0	0	0
Caust.v2_000385	0	0	0	0	0	0
Caust.v2_000386	0	0	0	0	0	0
Caust.v2_000387	0	0	0	0	0	0
Caust.v2_000388	0	0	0	0	0	0
Caust.v2_000389	0	0	1.2761580328558	0	1.14971667448462	0
Caust.v2_000390	0	0	0	0	0	0
Caust.v2_000391	0	0	0	0	0	0
Caust.v2_000392	0	0	0	0	0	0
Caust.v2_000393	0	0	1.2761580328558	0	1.14971667448462	0
Caust.v2_000394	0	0	0	0	0	0
Caust.v2_000395	154.574090416964	162.975376769298	144.205857712706	146.065487422146	140.265434287124	124.930262733407
Caust.v2_000396	360.672877639582	343.066888998386	317.763350181095	364.792993967998	332.268118926055	358.430872842275
Caust.v2_000397	0.792687643163916	2.97671921039814	0	8.15594092204874	4.59886669793848	7.4363251627028
Caust.v2_000398	163.293654491767	148.091780717308	130.168119351292	296.579669892681	280.530868574247	300.427536573193
Caust.v2_000399	57.0735103078019	52.0925861819675	61.2555855770786	38.5553570860486	44.8389503049002	62.4651313667035
Caust.v2_000400	326.587308983533	331.904191959393	347.114984936779	318.081695959901	305.824635412909	365.867198004978
Caust.v2_000401	40.4270698013597	48.3716871689698	43.3893731170973	34.1066620376584	26.4434835131462	29.7453006508112
Caust.v2_000402	449.45389367394	472.554174650705	484.940052485205	662.855562210143	634.64360431551	685.629180001199
Caust.v2_000403	226.70866594488	253.021132883842	296.068663622546	335.876476153462	289.728601970124	348.020017614491
Caust.v2_000404	335.306873058336	369.857361891969	367.533513462471	498.995294594437	443.790636351063	517.568231324115
Caust.v2_000405	0	0	0	0	0	0
Caust.v2_000406	117.31777118826	73.673800457354	118.68269705559	123.080563005463	91.9773339587695	63.9523963992441
Caust.v2_000407	665.064932614525	599.808920895225	654.669070855027	751.088014003216	769.16045523021	645.473024122603
Caust.v2_000408	638.906240390116	696.552295233165	754.20939741778	619.851510075704	582.906353963702	444.692244729628
Caust.v2_000409	0	0	0	0.741449174731704	0	0
Caust.v2_000410	0	0	0	0	0	0
Caust.v2_000411	7.13418878847524	8.93015763119442	14.0377383614138	10.3802884462439	9.19773339587696	11.8981202603245
Caust.v2_000412	14.2683775769505	7.44179802599535	8.93310622999062	13.3460851451707	10.3474500703616	0
Caust.v2_000413	0	0	0	0	0	0
Caust.v2_000414	20.6098787222618	14.1394162493912	24.2470026242603	11.1217376209756	14.9463167683001	7.4363251627028
Caust.v2_000415	0	0	0	0	0	0
Caust.v2_000416	0.792687643163916	0	0	1.48289834946341	0	0
Caust.v2_000417	0	0	0	0.741449174731704	0	0
Caust.v2_000418	0	0	0	0	0	0
Caust.v2_000419	0	0	0	0	0	0
Caust.v2_000420	0	0.744179802599535	0	0.741449174731704	0	0
Caust.v2_000421	0	0	0	0	0	0
Caust.v2_000422	0.792687643163916	0.744179802599535	1.2761580328558	0	2.29943334896924	0
Caust.v2_000423	0	0	0	0	0	0
Caust.v2_000424	0	0	0	0	0	0
Caust.v2_000425	0	0	0	0	0	0
Caust.v2_000426	0.792687643163916	0	0	0.741449174731704	0	0
Caust.v2_000427	0	0	0	0	0	0
Caust.v2_000428	47.5612585898349	97.4875541405391	66.3602177085018	37.8139079113169	35.6412169090232	72.8759865944875
Caust.v2_000429	0	0	0	0	0	0
Caust.v2_000430	0	1.48835960519907	0	0	0	1.48726503254056
Caust.v2_000431	949.639796510371	503.809726359885	1047.72574497461	1160.36795845512	684.081421318348	1604.75897011126
Caust.v2_000432	0	0	0	0	0	0
Caust.v2_000433	2.37806292949175	2.97671921039814	3.82847409856741	2.22434752419511	3.44915002345386	4.46179509762168
Caust.v2_000434	0.792687643163916	2.23253940779861	1.2761580328558	2.22434752419511	0	0
Caust.v2_000435	0	2.23253940779861	5.10463213142321	2.22434752419511	3.44915002345386	1.48726503254056
Caust.v2_000436	1133.5433297244	1040.36336403415	1443.33473515991	1038.77029379912	928.971072983572	1421.82537110878
Caust.v2_000437	5719.24134542765	5596.9762953511	5710.80719702972	4768.25964269959	4888.5952999086	3901.09618035389
Caust.v2_000438	0	0	0	0	0	0
Caust.v2_000439	0	0	0	0	0	0
Caust.v2_000440	38.049006871868	39.4415295377754	43.3893731170973	55.6086881048778	60.9349837476848	29.7453006508112
Caust.v2_000441	2485.86844896204	2188.63279944523	2353.2354125861	2383.75909676243	2244.24694859398	2486.70713440782
Caust.v2_000442	545.369098496774	519.437502214476	521.948635438024	533.843405806827	462.186103142817	719.836275749631
Caust.v2_000443	214.818351297421	189.021669860282	200.356811158361	200.932726352292	206.949001407231	168.060948677083
Caust.v2_000444	474.027210612022	502.321366754686	478.559262320926	527.911812408973	527.71995358844	560.698917267791
Caust.v2_000445	235.428230019683	237.393357029252	239.917710176891	154.221428344194	170.158067823724	188.882659132651
Caust.v2_000446	0	0.744179802599535	0	0	0	0
Caust.v2_000447	60.2442608804576	60.2785640105623	54.8747954127995	38.5553570860486	57.485833724231	16.3599153579462
