	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0003779	127.684053052229	135.676410108572	76.408557190681	117.477484250603	121.596994970785	134.181170690166	115.473471950289	105.086657475953	81.9551804701976	125.476996157032	125.182899088605	114.462145290907	121.796197563982	110.608281182077	126.602739885057	156.976937161712	95.4810540840017	132.172750028056	109.270676368698
OG0003781	226.876623191977	344.691420275833	222.858291806153	257.731215447751	224.417983365198	264.484272863276	341.847209040954	221.618396459188	338.829626720071	337.086506625247	281.915959736126	293.24111507861	304.490493909954	255.475764500196	272.819988766391	267.378299561158	259.58911579088	281.066149156046	320.704993244715
OG0003783	700.679431625455	725.135408080276	848.134984816559	483.096185234621	818.991524950285	944.697490755043	626.529332958003	737.687526242085	578.579109886619	687.996750115251	711.405255796217	572.310726454535	944.419695864973	871.162568602199	773.881536762182	818.52260091464	937.902437512642	691.916384183014	701.819791311148
OG0003785	676.408909144453	804.891135644099	561.602895351505	707.2624051822	683.983096710664	732.95494972374	848.329863238756	636.762716586962	636.070057380638	792.206458788041	747.026405943382	775.072240969857	808.646885465781	816.347845184533	876.411924697263	728.821493965091	765.837621298764	810.55337065398	808.425329231829
OG0003786	2965.22470311375	3071.05387745755	3302.1231465906	3499.15078089295	2947.83303249027	3199.40652657188	3758.03269604554	3138.03325690568	3619.48326882559	3562.27065361065	3279.18130783321	3045.78318040757	3154.72118280477	3128.35457219396	2937.71850648777	2758.30903869865	2963.89105385755	2786.77484998912	2970.7409900563
OG0003788	13.7181214023056	7.33386000586878	12.7347595317802	17.981247589378	9.83505106381346	9.30736444093638	4.57320680991243	10.4046195520745	7.33926989285351	12.7603724905456	15.2662072059274	9.81104102493489	9.98329488229359	8.8095091206964	8.02411731665856	19.8377448061504	9.94594313375018	12.7395421713789	7.99541534405106
OG0003790	27.4362428046112	64.1712750513518	56.0329419398327	49.1487434109664	72.4217396517173	66.7027784933774	37.7289561817776	54.1040216707876	31.8035028690319	71.2454130722131	81.4197717649462	76.3080968606047	83.8596770112661	89.073925553708	62.4098013517888	64.6882982809252	63.6540360560011	83.6032454996737	107.493917403353
OG0003791	83.3639685217032	45.8366250366799	91.6902686288172	53.9437427681339	58.116210831625	63.600323679732	41.1588612892119	56.1849455812025	47.7052543035478	71.2454130722131	68.1890588531425	86.1191378855396	90.8479834288716	58.7300608046426	70.4339186684474	37.9504683248095	76.5837621298764	55.7354969997825	60.4098048217191
OG0003792	1289.50341181673	1298.09322103877	1435.20739923162	1407.33231132865	1348.2960912937	1381.36800577564	1334.23308679195	1433.75657427587	1473.97003681475	1375.9935002305	1317.98255544507	1417.15037026837	1318.79325395098	1334.15121461213	1289.20818220981	1309.29115720593	1390.44285009828	1351.98391293758	1270.38266022145
OG0003793	375.665478401599	453.782587863131	320.91594020086	405.17744568065	346.909073887239	408.74842169779	403.585500974772	382.889999516343	461.150791600962	525.302000860795	365.371225795196	334.665510517224	330.447060603918	330.846009199487	472.531353092116	389.854810973043	306.335048519506	369.446722969987	482.39005909108
