	SRR1519108	SRR1519109	SRR1519110	SRR1519111	SRR1519112	SRR1519113	SRR1519114	SRR1519115	SRR1519116	SRR1519117
gene-LOC106792697	0	0	0	0	0	0	0	0	0	0
gene-LOC106792698	0	0	0.768610571204577	0	0	0	0	0	0	0
gene-LOC106792699	0	0	0	0	0	0	0	0	0	0
gene-LOC106792700	9.75999944671035	2.41773159049337	69.9435619796165	23.8519674406799	17.3059294157777	17.5643810495241	30.0499014930257	19.4410022778322	26.2673036124332	9.26031663527145
gene-LOC106792701	4.18285690573301	5.64137371115121	3.84305285602288	1.40305690827529	0.910838390304087	0	0	0	11.1437045628504	2.31507915881786
gene-LOC106792702	0	0	0	0	0	0	0	0	0	0
gene-LOC106792705	5.57714254097734	0	0.768610571204577	0.701528454137645	0	0	0	0	0	0
gene-LOC106792709	33.4628552458641	56.4137371115121	100.6879848278	56.8238047851492	46.4527579055085	117.095873663494	63.8560406726795	56.8275451198172	80.3938686319925	50.1600484410537
gene-LOC106792710	0	0	0	0.701528454137645	0	0	5.00831691550427	0	0.79597889734646	2.31507915881786
gene-LOC106792704	1.39428563524434	0	1.53722114240915	1.40305690827529	0	0	0	0	0	0.771693052939287
gene-LOC106792711	150.582848606388	194.224437769634	189.078200516326	168.366828993035	229.53127435663	133.196556292224	162.770299753889	95.7095496754815	205.362555515387	212.987282611243
gene-LOC106792712	62.7428535859951	67.6964845338145	94.539100258163	46.3008779730846	46.4527579055085	52.6931431485722	63.8560406726795	19.4410022778322	77.2099530426066	27.7809499058143
gene-LOC106792707	18.1257132581764	48.3546318098675	38.4305285602289	17.5382113534411	7.2867071224327	19.0280794703177	28.7978222641496	32.9001577009468	87.5576787081106	13.1187818999679
gene-LOC106792706	1042.92565516276	891.33704636189	938.473507440788	952.675640718922	973.686239235069	996.778624560491	917.774074766158	1132.0645172553	850.10546236602	923.716584368327
gene-LOC106792708	672.04567618777	734.990403509986	1281.27382219803	592.79154374631	551.968064524277	589.87046357985	800.078627251808	463.593131240614	3121.03325649547	466.874297028269
gene-LOC106792714	0	0	0	0	0	0	0	0	0	0
gene-LOC106792715	0	0	0	0	0	0	0	0	0	0
gene-LOC106792716	47.4057115983074	50.7723634003608	54.571350555525	32.9718373444693	46.4527579055085	43.9109526238102	56.3435652994231	82.2503942523669	51.7386283275199	68.6806817115966
gene-LOC106792717	0	0	0	0	0	0	0	0	0	0
gene-LOC106792718	0	0	0	0	0	0	0	0	0	0
gene-LOC106792719	0	0	0	0	0	0	0	0	0	0
gene-LOC106792720	0	0.805910530164458	2.30583171361373	1.40305690827529	0	0	0	0	1.59195779469292	0
gene-LOC106792723	0	0	6.14888456963662	0.701528454137645	0	1.46369842079367	2.50415845775214	0	0	3.08677221175715
gene-LOC106792724	0	0	0	0	0	0	0	0	0	0
gene-LOC106792725	54.3771397745291	83.0087846069392	58.4144034115479	48.4054633354975	57.3828185891575	111.241079980319	93.9059421657052	121.132398808031	44.5748182514018	20.8357124293608
gene-LOC106792726	0	0	0	0.701528454137645	0	0	0	0	0	0
gene-LOC106792727	0	0	0	0	0	0	0	0	0	0
gene-LOC106792728	0	2.41773159049337	2.30583171361373	1.40305690827529	1.82167678060817	0	0	0	3.18391558938584	1.54338610587857
gene-LOC106792730	508.914256864183	106.380189981708	3.84305285602288	72.9589592303151	168.505102206256	453.746510446039	530.881593043453	415.738356402873	3.9798944867323	118.069037099711
gene-LOC106792729	2235.03987329667	2718.33621824472	2603.2840046699	2437.10984967418	2499.34054299442	2129.68120225479	1779.20458423289	2718.74939546915	2994.47261181738	2886.13201799294
gene-LOC106792731	9147.90805283809	2291.20363725755	1973.79194685335	3435.38483991205	3437.50408500763	7984.47488542948	8879.74589118908	8344.67636233105	1158.94527453645	2960.21455107511
gene-LOC106792732	23.7028557991537	6.44728424131566	16.1408219952961	6.31375608723881	5.46503034182452	8.78219052476204	10.0166338310085	5.9818468547176	1.59195779469292	5.40185137057501
gene-LOC106792733	5.57714254097734	6.44728424131566	0.768610571204577	2.10458536241294	1.82167678060817	4.39109526238102	3.75623768662821	2.9909234273588	1.59195779469292	3.85846526469644
gene-LOC106792734	0	0	0	0	0	0	0	0	0	0
gene-LOC106792735	0	3.22364212065783	0	2.80611381655058	3.64335356121635	0	0	8.97277028207639	2.38793669203938	0
gene-LOC106792737	12.548570717199	24.1773159049337	18.4466537089098	23.1504389865423	29.1468284897308	27.8102699950798	8.76455460213248	37.386542841985	35.8190503805907	29.3243360116929
gene-LOC106792736	252.365699979225	53.9960055210187	29.9758122769785	21.747382078267	143.912465668046	21.9554763119051	60.0998029860513	14.954617136794	58.9024384036381	1.54338610587857
gene-LOC106792740	149.188562971144	85.4265161974325	74.555225406844	3.50764227068823	3.64335356121635	36.5924605198418	62.6039614438034	4.4863851410382	33.4311136885513	4.63015831763572
gene-LOC106792739	430.8342612905	372.33066493598	423.504424733722	375.31772296364	363.424517731331	401.053367297466	383.136244036077	376.856351847209	380.477912931608	503.915563569355
gene-LOC106792738	11.1542850819547	124.110221645327	43.0421919874563	25.9565528030929	1.82167678060817	21.9554763119051	17.529109204265	89.7277028207639	60.494396198331	16.9772471646643
gene-LOC106792742	1395.67992087958	1523.17090201083	1581.80055553902	1426.20734726183	1317.07231237971	1403.68678554113	1585.1323037571	1393.7703171492	1690.65917796388	1586.60091684318
gene-LOC106792741	131.062849712968	211.954469433252	176.780431377053	188.711154163027	153.931687961391	223.945858381432	206.593072764551	266.192185034933	155.21588498256	110.352106570318
gene-LOC106792743	0	0	0	0	0	0	0	0	0	0
gene-LOC106792746	68.3199961269725	15.3123000731247	6.91749514084119	18.2397398075788	32.7901820509471	54.1568415693659	53.839406841671	65.8003154018936	13.5316412548898	45.529890123418
gene-LOC106792744	0	0	0	0	0	0	0	0	0	0
gene-LOC106792745	0	0	0	0	0	0	0	0	0	0
gene-LOC106792747	0	0	0	0	0	0	0	0	0	0
gene-LOC106792748	497.759971782228	813.163724935938	1156.75890966289	1050.88962429819	711.364782827492	548.886907797627	512.100404610312	598.18468547176	880.352660465185	1740.16783437809
gene-Trnav-aac-4	0	0	0	0	0	0	0	0	0	0
gene-Trnav-aac-5	0	0	0	0	0	0	0	0	0	0
gene-LOC106792749	0	0	0	0	0.910838390304087	0	0	0	0.79597889734646	0
gene-LOC106792752	278.857127048867	373.136575466144	342.800314757241	356.376454701924	255.034749285144	300.058176262703	330.548916423282	327.506115295788	291.328276428804	282.439657375779
gene-LOC106792750	370.879978974993	442.444881060287	514.200472135862	509.30965770393	342.475234754337	428.863637292546	316.776044905645	539.861678638263	425.848710080356	321.024310022744
gene-LOC106792751	0	0	1.53722114240915	0	1.82167678060817	0	0	0	0.79597889734646	0
gene-LOC106792753	0	0	0	0	0	0	0	0	0	0
gene-LOC106792754	0	0.805910530164458	5.38027399843204	0	0.910838390304087	0	0	0	3.18391558938584	0.771693052939287
gene-LOC106792755	112.937136454791	25.7891369652627	24.5955382785465	47.0024064272222	42.8094043442921	64.4027305149216	65.1081199015556	160.014403363696	22.2874091257009	66.3656025527787
gene-LOC106792757	249.577128708736	231.296322157199	211.367907081259	232.205918319561	327.901820509471	149.297238920955	157.761982838385	218.337410197192	280.9805507633	328.741240552136
gene-LOC106792756	404.342834220858	394.896159780584	345.87475704206	331.121430352968	408.966437246535	343.969128886513	373.119610205068	363.397196424094	397.193469775884	453.755515128301
gene-LOC106792758	0	0	0	0	0	0	0	0	0	0
gene-LOC106792759	6.97142817622168	0.805910530164458	2.30583171361373	6.31375608723881	0.910838390304087	1.46369842079367	15.0249507465128	5.9818468547176	3.9798944867323	1.54338610587857
gene-LOC106792762	914.651376720285	1146.00477389386	1029.16955484293	1241.00383536949	1120.33122007403	1447.59773816494	1191.97942589002	1959.05484492001	839.757736700516	730.793321133505
gene-LOC106792761	13545.4849463987	58.025558171841	17.6780431377053	39.2855934317081	104.74641488497	16738.8551401964	15259.0895623126	14090.2402662873	11.1437045628504	88.7447010880181
gene-LOC106792763	61.3485679507508	4.02955265082229	5.38027399843204	10.5229268120647	24.5926365382104	20.4917778911114	51.3352483839188	35.8910811283056	7.16381007611814	10.80370274115
gene-LOC106792764	2.78857127048867	0	0.768610571204577	0.701528454137645	0	0	1.25207922887607	0	0	0
gene-LOC106792765	118.514278995769	49.1605423400319	38.4305285602289	57.5253332392869	63.7586873212861	174.180112074447	111.43505136997	158.518941650016	32.6351347912049	50.1600484410537
gene-LOC106792766	2.78857127048867	4.83546318098675	0.768610571204577	3.50764227068823	1.82167678060817	0	1.25207922887607	0	3.9798944867323	9.26031663527145
gene-LOC106792767	0	0	0	0	0	0	0	0	0	0
gene-LOC106792768	0	0	0	0	0	0	0	0	0	0
gene-LOC106792769	19.5199988934207	9.67092636197349	19.983874851319	7.01528454137645	16.3950910254736	1.46369842079367	12.5207922887607	4.4863851410382	11.1437045628504	15.4338610587857
